,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
24620,1615180795425_N01,news,yahoo股市,財經新聞,2021-03-08 12:59:34,還在追買台積電、聯電？ 謝金河點名看好金融股、原物料族群 「可能漲一倍以上！」,林韋伶,近日台股指數出現修正，許多投資人擔心難道是熊市來臨？ 財信傳媒董事長謝金河在最新一集《老謝看世界》的節目中指出，此波只是漲高的修正，更建議投資人重新調整投資思維，將目光投向金融股、原物料等基期較低的族群。由於美國十年期公債殖利率從0.52%提升到1.614%，對股市產生壓力。像是年線在12000多點、指數卻在16000多點的台股，因為乖離率超過3成以上，因此面對龐大回檔壓力，謝金河分析：「拉回應該是合理的。」至於要如何解讀公債殖利率與股市間的關係，台新投顧總經理李鎮宇指出，公債殖利率就是投資的定錨，財務學的觀點來看，美國公債就是很多評價的最低點，然後往上做風險加乘的堆疊，因此如果公債殖利率如果變動很多投資的邏輯也會變動。殖利率走升一去不復返？李鎮宇：聯準會可望出手干預但李鎮宇不認為公債殖利率就會這樣一去不復返，他形容：「因為全球經濟儘管已經大致步上復甦軌道，但還是個大病初癒的病人，現在叫他去跑100公尺，跑一跑可能又要回急診室。」謝金河也呼應他的說法指出：「現在每個政府都債台高築，沒有能力去負擔高的利息。」因此，兩人都預估若公債殖利率再攀升，美國聯準會一定會出手干預。第一金投顧董事長陳奕光則認為，此波殖利率這樣走是因為市場預期通膨會增溫，並澄清：「通膨慢慢增溫代表景氣回溫，大家不應該把通膨當成洪水猛獸。」陳奕光：通膨非洪水猛獸 投資人不需過度擔心此外，陳奕光回顧歷史經驗指出，過去美國十年期公債殖利率上揚時，S&P 500指數其實多數都走揚，因此不用過度擔心。在類股的選擇上，李鎮宇評估將從去年為「台積電一個人的武林」，轉換到今年的「百家爭鳴」，被低估的類股像是原物料、塑化都可望有表現。<BR> 他說：「當生活回到常軌，去年表現很好的股票要小心，反而是去年沒人要的股票可能比較有機會。」2021年選股不選市 陳奕光：19檔6%以上殖利率個股 可當護身符陳奕光則建議，可用利率定錨的觀點來看，先把利率擺中間，「若今年不漲成長型股票，就可能漲殖利率概念股。」他有一套同心圓投資法，就是先把殖利率6%以上的個股抓出來，在目前已經公布股利政策的200多家台股企業中，有19家殖利率達6%以上，包括中連貨（5604）、富旺（6219）、康那香（9919）、永信建（5508）、湯石照明（4972）、中鋼構（2013）…等標的。同時，陳奕光也認為還可以用「供需剪刀差投資法」，投資仍有供需缺口的缺貨族群，像是記憶體、面板、被動元件等，其它焦點族群還有工具機、自動化元件、電動車、半導體設備、矽晶圓、廠務工程。謝金河：低基期股可留意 金融股可望獲青睞謝金河在節目最後總結分析：「此波台股修正的波動非致命，而是良性回檔。」而在類股的選擇上，他認為：「除了原物料以外，其它基期相對低的公司也可多注意，包括金融股在內，金融股過去一年幾乎連動都沒動，如果這時它的息率相對夠高，市場上存股的人還是會青睞。」他分析，在過去一年股價趟在地板上整年的類股，基本面若可能因疫情產生變化，相信這些公司股價會揚升，股價甚至可能漲一倍以上。,https://tw.stock.yahoo.com/news/%E9%82%84%E5%9C%A8%E8%BF%BD%E8%B2%B7%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E8%81%AF%E9%9B%BB-%E8%AC%9D%E9%87%91%E6%B2%B3%E9%BB%9E%E5%90%8D%E7%9C%8B%E5%A5%BD%E9%87%91%E8%9E%8D%E8%82%A1-%E5%8E%9F%E7%89%A9%E6%96%99%E6%97%8F%E7%BE%A4-%E5%8F%AF%E8%83%BD%E6%BC%B2-045934804.html
26306,1615360815471_N01,news,yahoo股市,財經新聞,2021-03-10 15:10:01,【Y晚報】雙王開高走低 台股小漲收復5日線,\N,"（開盤日15:30出刊）【今日盤面特色】由於10年期美債回落，加上美元走疲、1.9 兆美元紓困案預期有望通過並在3/14前簽署，激勵四大指數全數收紅，漲幅介於+0.10~+6.13%，其中費半表現最佳，盤中一度回攻季線。而近期金價與美債、美元走勢相關，回落為昨(10)日金價多頭提供助力，現貨黃金終場收漲1.90%，以1,715.36美元/盎司作收。但美元指數完成短底，仍為金市潛在壓力來源，加上疫情復甦進展持續趨向樂觀亦削弱避險需求，雖然普遍預期紓困案將通過，有望續為短撐，但3/8的低點1,676.10美元/盎司仍不宜跌破。今(10)日台積電(2330)雖開高走低，但終場甩尾收紅，加上台塑(1301)、南亞(1303)攜手撐場，高價權值如矽力-KY(6415)、亞德客-KY(1590)、緯穎(6669)共同發力，加權終場收漲58.58點，以15,911.67點作收。成交量2600.11億。OTC櫃買指數隨大盤收漲0.81%，持續於月線整理腳步。3大類股指數全數收紅。29大類股指數漲多跌少，其中塑膠、電機機械收漲逾1%，表現最佳，玻璃陶瓷類受到台玻(1802)收跌1.98%的影響，類股指數終場收跌1.50%表現最弱，航運相關則因貨櫃、散裝於盤面無甚表現，反隨航空類股走跌壓抑整體表現，華航(2610)持續區間整理腳步，終場收跌3.16%，長榮航(2618)雖搶回5日短均，但收跌2.61%亦帶弱類股指數。權值股部分，台積電(2330)於2月合併營收達1,065.34億，月減15.9%，年增14.1%，創歷年同期高且為首次2月營收突破千億大關，2月累計合併營收達2,332.83億，年增18.4%。加上《日經中文網》於報導報導指出，台灣與日本産業技術綜合研究所合作開發新一代電晶體，有望實現2奈米製程。而台積電ADR亦隨費半強彈收漲2.15%，於今(10)日雖開高走低，但終場仍甩尾收漲0.34%。矽力-KY(6415)受惠於中國工信部重申大陸今年將建置60萬座基地台的利多，外資滙豐看好矽力-KY(6415)，於中國電源管理IC市占，有望拿下高達16%的市份，目標價由2,400元大幅調升至3,326元，帶動股價強攻漲停。族群部分，健身器材多有表現，力山(1515) 2月合併營收高達11.56億元、年增150.63%，2月累計合併營收達27.36億元、年增183.76%，雙創同期新高，加上新客戶的飛輪健身車訂單增量，1Q21有望不淡，且2Q21有望挑戰年增，盤中漲幅一度擴大至7.14%試圖挑戰2/19前高89元，可惜買單麗到未能延續，終場漲幅收斂至4.96%。岱宇(1598)於2月合併營收達12.09億元、年增201.86%，2月累計合併營收達25.53億元、年增205.73%。且居家健身風潮仍存，在歐美地區Sole、Spirit及Xterra等品牌的銷售依舊暢旺，公司樂觀看待1H21仍為旺季，盤中漲幅一度達8.72%，但逢前段壓力區，終場漲幅收斂至5.21%。個股方面，台達化(1309)持續受到ABS、PS的報價於1Q21續旺的利多帶動多頭氣勢，終場收漲6.87%續創波段高。儒鴻(1476)昨(9)日法說會明言看好，受惠訂單回流，Nike、UA能見度已達2021/10，加上Target、Cotsco下單積極，今(2021)年營運將創歷史新高，今日受買盤點火，終場收漲3.24%順利突破2/25高點創波段高，聚陽(1477)對於市況前景看法同樣樂觀，年度營收年增有望挑戰雙位數，同獲買盤青睞，終場收漲5.33%。市場普遍預期1.9兆美元的紓困案有望於本週表決通過。資金焦點持續關注傳產、金融，科技股雖有強彈，但費半仍處季線下，那指尚未搶回10日線。全球資金動向上，10年期美債殖利率受美國財政部拍賣580億美元三年期國債，得標利率0.355%的消息壓抑，但美元已築底完畢仍為潛在壓力，長線持續關注升息、通膨等議題，油市上，美國德州暴雪導致18家煉油廠關閉，不利於原油庫存去化，而本週API庫存公告數字高達1279.2萬桶，亦顯示庫存於油市仍然敏感。今(10)日盤面電、金、傳各有權值發力，加權終場收紅58.58點，延續先前看法，資金由電子轉出後，疫後復甦相關個股仍有表現，但科技股走疲仍令指數落入震盪輪漲，時序2月營收將全數公布，營收亮眼股預期仍為盤面重點。但整體格局上加權仍應先站穩月線，未回補2/17多方缺口前轉多不易，整體操作上仍應避免追高殺低。【前5名指標股】    1. 熱門股: 群創(3481)、聯電(2303)、華航(2610)、長榮(2603)、新光金(2888)    2. 強勢股: 匯鑽科(8431)、點序(6485)、淳安(6283)、先進光(3362)、茂達(6138)繼續閱讀報導    3. 弱勢股: 佳格(1227)、奇鋐(3017)、啟碁(6285)【法人動向】三大法人合計：-51.85億元外資：-38.19億元投信：+8.18億元【盤面焦點新聞】    1. 利空消息打擊 美油期貨跌逾1.5％    2. 紐約棉花跌逾4％ 終止連2漲    3. 外資：FED 9月可能縮表 看好3類股10好漢    4. 海岬型市場熱 BDI指數漲逾2.5％    5. 大陸寶鋼4月熱軋大漲300元人民幣 中鋼吃定心丸    6. 福貞2月營收倍增 前2月增逾7成    7. 日圓走軟 支撐日本天然橡膠續揚    8. 歐洲熱銷 美利達電動自行車3月反攻台灣    9. LG電池事業考慮2023年在美國或歐洲設廠    10. 債息衝擊較小 歐股再收紅    11. 美科技股報復性噴發 分析師：小心「死貓反彈」以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供",https://tw.stock.yahoo.com/news/%E3%80%90y%E6%99%9A%E5%A0%B1%E3%80%91%E9%9B%99%E7%8E%8B%E9%96%8B%E9%AB%98%E8%B5%B0%E4%BD%8E-%E5%8F%B0%E8%82%A1%E5%B0%8F%E6%BC%B2%E6%94%B6%E5%BE%A9-5-%E6%97%A5%E7%B7%9A-071001240.html
26912,1615442687687_N01,news,yahoo股市,財經新聞,2021-03-11 13:53:31,【台北股市】漲267.89點,\N,（中央社台北2021年3月11日電）台北股市今天開高走高，收盤漲267.89點，為16179.56點，漲幅1.68%，成交金額新台幣3269.17億元。加權指數開盤為15947.21點，盤中最高16216.22點，最低15947.21點；不含金融股指數14284.83點，漲252.02點。八大類股漲跌幅：泥窯股跌0.08%、食品股跌0.36%、塑化股漲0.94%、紡織股漲1.68%、機電股漲2.06%、造紙股跌0.35%、營建股漲0.78%、金融股漲0.68%。委買張數1701萬4067張，委賣張數1314萬7306張，成交張數814萬1147張。收盤時上漲662家，下跌226家，持平76家。成交量前5名個股為聯電、長榮、陽明、元大台灣50反1、新光金。漲幅前5名個股為友勁、世芯-KY、佳凌、益登、一詮。跌幅前5名個股為祥碩、科定、星通、志聯、首利。110,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E6%BC%B2267-89%E9%BB%9E-055331504.html
26967,1615448079069_N01,news,yahoo股市,財經新聞,2021-03-11 15:16:18,【Y晚報】台股大漲逾200點 收復所有均線,\N,"（開盤日15:30出刊）【今日盤面特色】由於10年期美債回落，加上美元走疲、1.9 兆美元紓困案預期有望通過並在3/14前簽署，激勵四大指數全數收紅，漲幅介於+0.10~+6.13%，其中費半表現最佳，盤中一度回攻季線。而近期金價與美債、美元走勢相關，回落為昨(10)日金價多頭提供助力，現貨黃金終場收漲1.90%，以1,715.36美元/盎司作收。但美元指數完成短底，仍為金市潛在壓力來源，加上疫情復甦進展持續趨向樂觀亦削弱避險需求，雖然普遍預期紓困案將通過，有望續為短撐，但3/8的低點1,676.10美元/盎司仍不宜跌破。今(10)日台積電(2330)雖開高走低，但終場甩尾收紅，加上台塑(1301)、南亞(1303)攜手撐場，高價權值如矽力-KY(6415)、亞德客-KY(1590)、緯穎(6669)共同發力，加權終場收漲58.58點，以15,911.67點作收。成交量2600.11億。OTC櫃買指數隨大盤收漲0.81%，持續於月線整理腳步。3大類股指數全數收紅。29大類股指數漲多跌少，其中塑膠、電機機械收漲逾1%，表現最佳，玻璃陶瓷類受到台玻(1802)收跌1.98%的影響，類股指數終場收跌1.50%表現最弱，航運相關則因貨櫃、散裝於盤面無甚表現，反隨航空類股走跌壓抑整體表現，華航(2610)持續區間整理腳步，終場收跌3.16%，長榮航(2618)雖搶回5日短均，但收跌2.61%亦帶弱類股指數。權值股部分，台積電(2330)於2月合併營收達1,065.34億，月減15.9%，年增14.1%，創歷年同期高且為首次2月營收突破千億大關，2月累計合併營收達2,332.83億，年增18.4%。加上《日經中文網》於報導報導指出，台灣與日本産業技術綜合研究所合作開發新一代電晶體，有望實現2奈米製程。而台積電ADR亦隨費半強彈收漲2.15%，於今(10)日雖開高走低，但終場仍甩尾收漲0.34%。矽力-KY(6415)受惠於中國工信部重申大陸今年將建置60萬座基地台的利多，外資滙豐看好矽力-KY(6415)，於中國電源管理IC市占，有望拿下高達16%的市份，目標價由2,400元大幅調升至3,326元，帶動股價強攻漲停。族群部分，健身器材多有表現，力山(1515) 2月合併營收高達11.56億元、年增150.63%，2月累計合併營收達27.36億元、年增183.76%，雙創同期新高，加上新客戶的飛輪健身車訂單增量，1Q21有望不淡，且2Q21有望挑戰年增，盤中漲幅一度擴大至7.14%試圖挑戰2/19前高89元，可惜買單麗到未能延續，終場漲幅收斂至4.96%。岱宇(1598)於2月合併營收達12.09億元、年增201.86%，2月累計合併營收達25.53億元、年增205.73%。且居家健身風潮仍存，在歐美地區Sole、Spirit及Xterra等品牌的銷售依舊暢旺，公司樂觀看待1H21仍為旺季，盤中漲幅一度達8.72%，但逢前段壓力區，終場漲幅收斂至5.21%。個股方面，台達化(1309)持續受到ABS、PS的報價於1Q21續旺的利多帶動多頭氣勢，終場收漲6.87%續創波段高。儒鴻(1476)昨(9)日法說會明言看好，受惠訂單回流，Nike、UA能見度已達2021/10，加上Target、Cotsco下單積極，今(2021)年營運將創歷史新高，今日受買盤點火，終場收漲3.24%順利突破2/25高點創波段高，聚陽(1477)對於市況前景看法同樣樂觀，年度營收年增有望挑戰雙位數，同獲買盤青睞，終場收漲5.33%。市場普遍預期1.9兆美元的紓困案有望於本週表決通過。資金焦點持續關注傳產、金融，科技股雖有強彈，但費半仍處季線下，那指尚未搶回10日線。全球資金動向上，10年期美債殖利率受美國財政部拍賣580億美元三年期國債，得標利率0.355%的消息壓抑，但美元已築底完畢仍為潛在壓力，長線持續關注升息、通膨等議題，油市上，美國德州暴雪導致18家煉油廠關閉，不利於原油庫存去化，而本週API庫存公告數字高達1279.2萬桶，亦顯示庫存於油市仍然敏感。今(10)日盤面電、金、傳各有權值發力，加權終場收紅58.58點，延續先前看法，資金由電子轉出後，疫後復甦相關個股仍有表現，但科技股走疲仍令指數落入震盪輪漲，時序2月營收將全數公布，營收亮眼股預期仍為盤面重點。但整體格局上加權仍應先站穩月線，未回補2/17多方缺口前轉多不易，整體操作上仍應避免追高殺低。【前5名指標股】    1. 熱門股: 群創(3481)、聯電(2303)、華航(2610)、長榮(2603)、新光金(2888)    2. 強勢股: 匯鑽科(8431)、點序(6485)、淳安(6283)、先進光(3362)、茂達(6138)繼續閱讀報導    3. 弱勢股: 佳格(1227)、奇鋐(3017)、啟碁(6285)【法人動向】三大法人合計：-51.85億元外資：-38.19億元投信：+8.18億元【盤面焦點新聞】    1. 利空消息打擊 美油期貨跌逾1.5％    2. 紐約棉花跌逾4％ 終止連2漲    3. 外資：FED 9月可能縮表 看好3類股10好漢    4. 海岬型市場熱 BDI指數漲逾2.5％    5. 大陸寶鋼4月熱軋大漲300元人民幣 中鋼吃定心丸    6. 福貞2月營收倍增 前2月增逾7成    7. 日圓走軟 支撐日本天然橡膠續揚    8. 歐洲熱銷 美利達電動自行車3月反攻台灣    9. LG電池事業考慮2023年在美國或歐洲設廠    10. 債息衝擊較小 歐股再收紅    11. 美科技股報復性噴發 分析師：小心「死貓反彈」以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供",https://tw.stock.yahoo.com/news/%E3%80%90-y%E6%99%9A%E5%A0%B1%E3%80%91%E5%8F%B0%E8%82%A1%E5%A4%A7%E6%BC%B2%E9%80%BE-200-%E9%BB%9E-%E6%94%B6%E5%BE%A9%E6%89%80%E6%9C%89%E5%9D%87%E7%B7%9A-071618556.html
29426,1615961988068_N01,news,yahoo股市,財經新聞,2021-03-17 13:59:48,《資訊服務》叡揚去年獲利寫新高 今年營運看俏,\N,【時報-台北電】資訊服務廠商叡揚資訊（6752）公告2020年財務報表，全年稅後純益達1.21億元，年增37.55％、每股盈餘4.88元，營收則首次突破10億元，達到10.91億元，年增12.75％，營收獲利雙雙寫下歷史新高表現。叡揚董事長張培鏞表示，目前公司由訂閱制帶來的穩定營收占整體營收比重已超過五成，有望維持毛利表現穩定，且持續開拓新產品與客群，包括AI技術、對話機器人等，並從原本的金融、政府客戶群切入製造業，接單狀況穩定。法人預估，叡揚資訊全年營運審慎樂觀，營收獲利有望突破去年的雙位數成長表現。叡揚資訊2020年上櫃，為資訊服務類股新兵，去年營運表現亮眼，營收獲利雙雙創下新高。董事會也決議每股盈餘配發2.2元現金股利及0.6元股票股利。張培鏞表示，以去年來看，來自政府部門的營收占約29％、金融業占38％、製造服務與醫療則占約16％。展望2021年，叡揚站在AI、資訊安全、數位轉型三大浪潮上，客戶訂單穩定成長，且來自訂閱制產生的營收比重從2019年的49％提高至52％，有助於公司毛利表現維持穩健。以叡揚目前旗下各大產品線的毛利來看，以雲端服務毛利最高、企業e化軟體次之。目前叡揚資訊客戶包含製造業、政府及國營事業單位、金融業、食品業、流通業等。此外，叡揚資訊也以此為基底，開發出合規管理系統，發展醫院評鑑系統，目前已推廣至全台75％的醫學中心，此外也開發出醫院指標管理系統，訂單營運動能強勁。張培鏞表示，長久以來公司每年投入超過10％的營收做為研發經費，發展出如對話機器人（Chatbot）、AI等關鍵技術，結合原有企業e化應用解決方案，開發出公文系統智慧分文、紡織業智慧染整等功能，提供企業更完整及多元之解決方案，為客戶節省成本並提高工作效率。展望叡揚2021年營運，張培鏞表示，將配合政府推廣數位轉型發展政策，將繼續深化產品技術與市場開發，擴大營運經濟規模，讓營收與獲利持續穩健成長。（新聞來源：工商即時 劉季清）,https://tw.stock.yahoo.com/news/%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99-%E5%8F%A1%E6%8F%9A%E5%8E%BB%E5%B9%B4%E7%8D%B2%E5%88%A9%E5%AF%AB%E6%96%B0%E9%AB%98-%E4%BB%8A%E5%B9%B4%E7%87%9F%E9%81%8B%E7%9C%8B%E4%BF%8F-055948629.html
30060,1616045702904_N01,news,yahoo股市,財經新聞,2021-03-18 13:11:01,《基金》全球股市驚驚漲 分批配置跨國全球成長股票型基金,\N,【時報記者任珮云台北報導】全球股市多頭續航，市場在恐懼中再現高點。富蘭克林華美全球成長基金經理人王棋正表示，2021年全球市場走勢有如2009年復甦、2010年越墊越高，也類似2018年修正後、2019年走多的格局；市場仍有不少風險存在，王棋正提醒投資人應多留意美元走勢與美國公債的殖利率彈升情況，資金有可能再度回流美國，波動度又增加。目前的投資人可分批配置跨國全球成長股票型基金。聯邦全球高息策略基金經理人陳昶宇指出，通膨上升有利於營建、金融、原物料以及內需等產業，主因在於原物料等上游業者通常備有庫存，可利用庫存價格較低的物料來對抗通膨；金融業則具有利差的優勢，也是潛在受惠的族群之一，投資人可多加留意。陳昶宇指出，美國財政部長葉倫曾言，隨著拜登政府通過1.9兆美元紓困案，恢復充分就業可期，通膨風險低且可控。但在市場的預期心理下，去年表現優異的族群今年可能會休息，建議投資人可轉向投資具有經濟復甦題材的相關族群，例如航空、旅遊等產業。王棋正說明，操作策略上，富蘭克林華美將持續朝向成長趨勢布局，其中主要看好有五大類股，包括如科技資訊、非核心消費、醫療保健、工業與美國金融房產市場。據統計，跨國投資股票型(全球一般)基金近一個月的績效前10名依次為國泰全球高股息基金、聯邦全球高息策略基金、富蘭克林華美策略高股息基金、群益工業國入息基金、合庫全球高股息基金、野村全球品牌基金、第一金全球水電瓦斯及基礎建設收益基金、新光全球宅經濟基金、野村環球基金、富蘭克林華美全球成長基金等。而在ETF方面，屬全球成長型ETF則有台新全球AI(00851)及元大全球未來通訊(00861)等。其中，元大全球未來通訊ETF的持股包括SAMSUNG ELECTRONICS、台積電、BROADCOM、Cisco、APPLE、QUALCOMM、APPLIED MATERIALS、AMERICAN TOWER和VERIZON COMMUNICATIONS等。,https://tw.stock.yahoo.com/news/%E5%9F%BA%E9%87%91-%E5%85%A8%E7%90%83%E8%82%A1%E5%B8%82%E9%A9%9A%E9%A9%9A%E6%BC%B2-%E5%88%86%E6%89%B9%E9%85%8D%E7%BD%AE%E8%B7%A8%E5%9C%8B%E5%85%A8%E7%90%83%E6%88%90%E9%95%B7%E8%82%A1%E7%A5%A8%E5%9E%8B%E5%9F%BA%E9%87%91-051101386.html
30879,1616127583120_N01,news,yahoo股市,財經新聞,2021-03-19 11:43:00,元大龍頭基金今年漲逾14％ 首檔「純台股」投資型保單下週一亮相,東森財經,台股18日創下3月以來波段新高，但在全球央行低利率政策持續、且通膨逐漸升溫之下，加權指數在高檔持續震盪整理，投資布局難度逐漸提高，不少民眾陷入找不到買賣點、追高殺低的窘境，居高思危的風險意識提升，也讓波動較小的基金商品備受關注。元大金目前發行多檔台股基金商品，除了主動式的元大高股息龍頭基金，以及被動式基金0050、0056及2檔5G ETF，未來還將發行國內首張「純台股」的投資型保單，並預計於下週一（20日）記者會正式亮相，全方位的朝「存股型」概念的金融商品全力邁進。而元大高股息龍頭基金自去年3月成立後，淨值一路向上攀升，近日更屢創新高，不配息型的每單位淨值一度衝到14.39元，統計今年報酬率已逾14％，優於大盤表現，成立至今更交出漲幅逾40％的亮麗成績。▼元大高股息龍頭基金淨值再創新高。（圖／翻攝自元大投信官網）專家指出，台股仍在盤整階段，雖然主動式台股基金的表現及報酬率面臨考驗，但若投信公司的操盤手功力好，在擇時、選股敏銳度高，更可為投資人挑選出更具有前瞻性及成長爆發力的標的，會比被動式的ETF較不受市場波動衝擊。●投資理財有賺有賠，投資人決策時應審慎衡量風險，並就投資結果自行負責。（封面圖／東森財經資料照）,https://tw.stock.yahoo.com/news/%E5%85%83%E5%A4%A7%E9%BE%8D%E9%A0%AD%E5%9F%BA%E9%87%91%E4%BB%8A%E5%B9%B4%E6%BC%B2%E9%80%BE14-%E9%A6%96%E6%AA%94-%E7%B4%94%E5%8F%B0%E8%82%A1-%E6%8A%95%E8%B3%87%E5%9E%8B%E4%BF%9D%E5%96%AE%E4%B8%8B%E9%80%B1-%E4%BA%AE%E7%9B%B8-034300345.html
31640,1616315684977_N01,news,yahoo股市,財經新聞,2021-03-21 16:13:33,《金融股》國泰金補漲空間可期,\N,"【時報-台北電】國泰金（2882）挾2021年元月稅後大賺逾217億元的氣勢，2月雖然工作天數極少，單月稅後獲利仍達171.9億元，創歷年2月獲利新高，累計前兩月稅後獲利389.4億元，較2020年同期成長逾111％，也是國泰金成立以來的同期獲利新高，每股稅後獲利（EPS）達2.95元。國泰金19日收44.6元，成交量達67,877張、成交金額爆量衝30億元，近五日三大法人合計賣超1,661張。觀察長線後市，國泰金受惠2020年獲利新高，今年股息配發有機會再創高的動能驅使，股價在低基期下落後補漲空間值得期待。(新聞來源：工商時報─魏喬怡)",https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E5%9C%8B%E6%B3%B0%E9%87%91%E8%A3%9C%E6%BC%B2%E7%A9%BA%E9%96%93%E5%8F%AF%E6%9C%9F-081333698.html
32502,1616464185080_N01,news,yahoo股市,財經新聞,2021-03-23 09:32:43,《金融》國泰金：景氣展望、股市樂觀情緒上揚,\N,【時報記者莊丙農台北報導】國泰金(2882)公布3月國民經濟信心調查結果，由於國內疫情趨緩令展望指數上揚，放寬防疫措施提振民眾大額消費意願；此外，近9成民眾預期今年經濟成長可保2，投資人風險偏好提升。調查指出，國發會最新公布的1月景氣對策信號維持黃紅燈，領先指標與同時指標皆上揚，景氣復甦動能強勁，國內疫情趨緩且基本面穩定，景氣展望指數由2月8.3上升至32，創10年新高，現況指數亦由2月15.7走揚至34.2；民眾薪資上漲預期指數由2月5.2升至8.8。大額消費意願指數增至由2月-0.2上揚至13.1，消費意願明顯受景氣與國內逐步放寬防疫措施提振。主計總處估計2021年經濟成長4.64％，通貨膨脹率1.33％，3月調查結果顯示，民眾對於2021年台灣經濟成長率的平均預期值為3.3％，逾5成民眾認為今年經濟成長率會達到3.5％以上，89％認為可保2；民眾對於2021年平均通膨預期值為1.42％，預期今年通貨膨脹率介於1～2％的民眾比例為77％。因美財政刺激的樂觀進展亦提振投資人風險偏好。3月調查結果顯示，民眾對股市的樂觀指數由2月6.1上升至16.5，風險偏好指數由2月17.6上揚至22.4。,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D-%E5%9C%8B%E6%B3%B0%E9%87%91-%E6%99%AF%E6%B0%A3%E5%B1%95%E6%9C%9B-%E8%82%A1%E5%B8%82%E6%A8%82%E8%A7%80%E6%83%85%E7%B7%92%E4%B8%8A%E6%8F%9A-013243187.html
32529,1616466887691_N01,news,yahoo股市,財經新聞,2021-03-23 10:18:29,《傳產》打房無感 63.8%民眾估房價未來半年漲逾3%,\N,【時報-台北電】政府一系列打炒房的動作，並沒有給庶民信心。國泰金控23日公布3月最新調查，有63.8％的受訪者預期自己所居住縣市的房價，在未來半年會上漲逾3％，甚至有高達11.6％的受訪者覺得房價還會漲逾10％，覺得未來半年房價會下跌3％者只有5.3％，民眾對追不上房價的恐慌心理大幅提高。國泰金在2020年3月亦曾對房價進行調查，但當時新冠肺炎正蔓延全球，有27.3％的受訪民眾覺得未來半年房價會下跌逾3％，甚至有3.6％者估計會跌逾10％，有43.5％的受訪者更因為新冠肺炎影響其買房意願，即會加速決定，趁房價低點進場。但事實證明新冠肺炎並沒有讓房價明顯下跌，今年3月全球亦已因疫苗出現，疫情恐慌情緒多已轉淡，疫情已不是大部分民眾買屋會考量的重點。反而是即便政府從去年12月開始，中央銀行祭出不動產選擇性信用管制措施，金管會對土建融授信集中度高的銀行進行控管及專案金檢，財政部今年亦丟出房地合一稅、加重稅率，立法院通過實價登錄2.0版等，都為了打炒房，抑止不合理的房價上漲。但這些措施並沒有打進民眾心坎裡，據國泰金3月初的調查，有10.5％的民眾表達想提前買房，因為擔心房價越來越貴，有8.5％是因為利率低點打算提早買房行動，另外3％覺得目前議價空間變大，2.5％是儲蓄增加後打算提早買房，即3月有提早買房意願者高達24.5％，另有37.5％則是表達不考慮疫情，是為自住需求打算買房，無買房意願或延後者只有38％。同時去年3月調查時，只有34.9％的受訪民眾感受到居住縣市房價漲逾3％，其中僅4.8％覺得超過10％，今年3月則有65.6％受訪者感受居住地房價在過去半年內漲超過3％，其中有13.9％的人覺得已漲超過10％。對於未來半年居住縣市房價，有63.8％的人覺得還會漲超過3％，其中覺得漲10％以上更有11.6％，比去年3月大幅增加。且據國泰金調查，3月覺得是賣房時機者有33.6％，創67個月新高，但覺得不是買房時機者，則回升到60％以上。（新聞來源：工商即時 彭禎伶）,https://tw.stock.yahoo.com/news/%E5%82%B3%E7%94%A2-%E6%89%93%E6%88%BF%E7%84%A1%E6%84%9F-63-8-%E6%B0%91%E7%9C%BE%E4%BC%B0%E6%88%BF%E5%83%B9%E6%9C%AA%E4%BE%86%E5%8D%8A%E5%B9%B4%E6%BC%B2%E9%80%BE3-021829655.html
